Date,Time,Home,HG,HxGt,HxGp,Away,AG,AxGt,AxGp,GD,xGDt,xGDp,Final,HxPts,AxPts
10/1/2023,20:00 EDT,LAFC,0,1.39,1.39,RSL,1,0.51,0.51,-1,0.88,0.88,-1,2.06,0.66
9/30/2023,22:30 EDT,VAN,2,1.87,1.87,DCU,2,1.41,1.41,0,0.46,0.46,0,1.76,0.96
9/30/2023,22:30 EDT,LAG,3,0.72,0.72,POR,2,1.55,1.57,1,-0.83,-0.85,0,0.71,2.05
9/30/2023,21:30 EDT,COL,1,0.51,0.51,ATX,0,0.95,1.18,1,-0.44,-0.67,1,0.95,1.66
9/30/2023,20:32 EDT,MIA,1,1.1,1.1,NYC,1,1.17,1.17,0,-0.07,-0.07,0,1.31,1.41
9/30/2023,20:30 EDT,STL,4,2.84,2.89,SKC,1,1.5,1.6,3,1.34,1.29,3,2.25,0.57
9/30/2023,20:30 EDT,NSH,0,0.4,0.4,SEA,0,0.62,0.63,0,-0.22,-0.22,0,1.06,1.47
9/30/2023,20:30 EDT,MIN,1,1.53,1.54,SJE,1,1.24,1.25,0,0.28,0.29,0,1.59,1.15
9/30/2023,20:30 EDT,HOU,0,1.28,1.29,FCD,0,0.33,0.33,0,0.95,0.96,0,2.19,0.55
9/30/2023,19:30 EDT,NER,2,1.23,1.23,CLT,1,1.46,1.54,1,-0.22,-0.3,1,1.31,1.43
9/30/2023,19:30 EDT,ORL,2,1.85,1.85,MTL,0,0.39,0.39,2,1.46,1.46,3,2.52,0.33
9/30/2023,19:30 EDT,TOR,2,1.95,2,CIN,3,3.24,3.31,-1,-1.29,-1.31,-1,0.6,2.22
9/30/2023,19:30 EDT,CLB,1,2.47,2.67,PHI,1,1.15,1.16,0,1.32,1.51,0,2.23,0.58
9/30/2023,19:30 EDT,NYRB,0,1.61,1.62,CHI,1,1.28,1.28,-1,0.33,0.33,-1,1.59,1.12
9/27/2023,21:30 EDT,COL,2,1.51,1.51,VAN,2,1.27,1.3,0,0.23,0.2,0,1.56,1.18
9/27/2023,19:30 EDT,PHI,1,2.06,2.14,FCD,1,1.65,1.65,0,0.42,0.49,0,1.71,1.06
9/25/2023,00:25 EDT,ATX,3,1.76,1.76,LAG,3,2.66,2.68,0,-0.9,-0.92,0,0.82,1.96
9/24/2023,19:30 EDT,ORL,1,1.78,1.83,MIA,1,1.04,1.2,0,0.74,0.64,0,1.97,0.79
9/24/2023,13:00 EDT,NYC,3,2.47,2.7,TOR,0,0.49,0.49,3,1.98,2.21,3,2.7,0.2
9/23/2023,22:30 EDT,POR,3,1.68,1.69,COL,2,0.39,0.39,1,1.29,1.3,1,2.41,0.38
9/23/2023,22:30 EDT,SJE,1,1.5,1.61,NSH,1,1.09,1.09,0,0.41,0.52,0,1.63,1.11
9/23/2023,21:30 EDT,RSL,2,1.05,1.05,VAN,1,0.82,0.84,1,0.23,0.2,1,1.59,1.08
9/23/2023,20:30 EDT,FCD,1,1.35,1.35,CLB,0,1.1,1.11,1,0.24,0.24,0,1.54,1.15
9/23/2023,20:30 EDT,SKC,2,1.97,2.01,HOU,1,1.25,1.25,1,0.72,0.76,1,1.93,0.83
9/23/2023,20:30 EDT,CHI,2,1.61,1.67,NER,2,0.93,0.95,0,0.67,0.72,0,1.87,0.87
9/23/2023,20:30 EDT,MIN,1,2.14,2.17,STL,2,1.15,1.17,-1,0.99,1,-1,2.09,0.72
9/23/2023,19:30 EDT,DCU,3,3.03,3.41,NYRB,5,3.54,3.67,-2,-0.52,-0.27,-2,1.05,1.74
9/23/2023,19:30 EDT,ATL,4,2.53,2.53,MTL,1,0.98,0.98,3,1.55,1.55,3,2.42,0.4
9/23/2023,19:30 EDT,PHI,0,0.27,0.27,LAFC,0,0.04,0.04,0,0.23,0.23,0,1.45,0.83
9/23/2023,19:30 EDT,CIN,3,3.01,3.03,CLT,0,0.49,0.49,3,2.52,2.53,3,2.8,0.14
9/20/2023,22:30 EDT,LAG,4,3.4,3.48,MIN,3,0.95,0.95,1,2.46,2.53,1,2.75,0.17
9/20/2023,22:30 EDT,POR,2,1.91,1.92,SJE,1,0.85,0.86,1,1.06,1.06,1,2.22,0.57
9/20/2023,21:30 EDT,COL,1,0.7,0.7,SEA,2,1.39,1.39,-1,-0.69,-0.69,-1,0.78,1.95
9/20/2023,21:30 EDT,RSL,1,1.33,1.36,FCD,3,1.68,1.68,-2,-0.35,-0.32,-2,1.04,1.67
9/20/2023,20:30 EDT,STL,0,0.83,0.83,LAFC,0,1.01,1.02,0,-0.18,-0.19,0,1.25,1.43
9/20/2023,20:30 EDT,SKC,0,0.47,0.47,NSH,3,0.7,0.7,-3,-0.23,-0.23,-3,1.09,1.49
9/20/2023,20:30 EDT,HOU,4,1.22,1.22,VAN,0,1.12,1.12,4,0.1,0.1,3,1.47,1.22
9/20/2023,19:30 EDT,DCU,1,2.18,2.19,ATL,1,0.69,0.69,0,1.49,1.5,0,2.42,0.43
9/20/2023,19:30 EDT,CLT,2,1.77,1.81,PHI,2,1.6,1.6,0,0.17,0.2,0,1.44,1.27
9/20/2023,19:30 EDT,NYC,2,2.48,2.49,ORL,0,1.09,1.14,2,1.39,1.34,2,2.33,0.48
9/20/2023,19:30 EDT,CLB,3,2.3,2.3,CHI,0,0.47,0.47,3,1.83,1.83,3,2.73,0.17
9/20/2023,19:30 EDT,MTL,1,0.35,0.35,CIN,1,2.01,2.06,0,-1.66,-1.71,0,0.19,2.68
9/20/2023,19:30 EDT,MIA,4,1.79,1.79,TOR,0,0.8,0.85,4,1,0.95,4,2.08,0.72
9/20/2023,19:30 EDT,NYRB,0,1.41,1.41,ATX,1,0.2,0.2,-1,1.22,1.22,0,2.48,0.31
9/17/2023,20:30 EDT,ATX,1,1.21,1.27,POR,2,2.27,2.27,-1,-1.05,-1,-1,0.65,2.15
9/16/2023,22:30 EDT,LAFC,4,1.06,1.06,LAG,2,0.88,0.88,2,0.18,0.18,2,1.57,1.14
9/16/2023,22:30 EDT,SJE,2,1.36,1.36,RSL,1,2.3,2.6,1,-0.94,-1.24,1,0.8,2
9/16/2023,21:30 EDT,COL,2,1.19,1.19,NER,1,1.06,1.06,1,0.13,0.13,1,1.48,1.19
9/16/2023,20:30 EDT,HOU,1,1.53,1.7,STL,1,1.04,1.1,0,0.49,0.6,0,1.81,0.94
9/16/2023,20:30 EDT,MIN,0,1.24,1.24,SKC,1,0.94,0.94,-1,0.3,0.31,-1,1.57,1.13
9/16/2023,20:30 EDT,FCD,1,0.78,0.78,SEA,1,1.09,1.2,0,-0.31,-0.42,0,1.05,1.64
9/16/2023,19:30 EDT,MTL,0,1.82,1.83,CHI,0,0.56,0.56,0,1.27,1.27,0,2.26,0.52
9/16/2023,19:30 EDT,ORL,4,1.7,1.71,CLB,3,2.88,3.34,1,-1.19,-1.63,1,0.64,2.21
9/16/2023,19:30 EDT,TOR,1,0.8,0.8,VAN,2,2.28,2.28,-1,-1.48,-1.48,-1,0.42,2.42
9/16/2023,19:30 EDT,PHI,2,1.98,2.03,CIN,2,2.73,2.9,0,-0.75,-0.87,0,0.94,1.85
9/16/2023,19:30 EDT,CLT,0,1.46,1.48,DCU,0,1.28,1.29,0,0.18,0.19,0,1.51,1.25
9/16/2023,17:00 EDT,ATL,4,1.86,1.86,MIA,2,1.7,1.74,2,0.16,0.12,3,1.47,1.27
9/16/2023,15:30 EDT,NYC,0,0.61,0.62,NYRB,0,1.19,1.19,0,-0.58,-0.57,0,0.81,1.88
9/10/2023,20:00 EDT,LAG,2,2.31,2.38,STL,2,0.69,0.69,0,1.62,1.69,0,2.57,0.28
9/9/2023,22:30 EDT,POR,2,1.91,1.91,LAFC,0,0.76,0.81,2,1.15,1.09,2,2.25,0.53
9/9/2023,20:30 EDT,MIN,1,1.78,1.81,NER,1,0.51,0.51,0,1.27,1.3,0,2.3,0.5
9/9/2023,19:30 EDT,MIA,3,2.23,2.23,SKC,2,1.27,1.28,1,0.96,0.95,1,2.09,0.71
9/9/2023,19:30 EDT,DCU,0,1.72,1.77,SJE,0,0.89,0.91,0,0.83,0.86,0,1.97,0.78
9/3/2023,22:00 EDT,LAFC,1,2.37,2.37,MIA,3,1.68,1.68,-2,0.69,0.69,-2,1.8,0.97
9/3/2023,19:30 EDT,PHI,4,1.75,1.8,NYRB,1,1.34,1.39,3,0.42,0.4,3,1.74,1.01
9/2/2023,22:30 EDT,SJE,1,1.54,1.55,MIN,1,1.37,1.4,0,0.17,0.15,0,1.47,1.3
9/2/2023,22:30 EDT,LAG,0,0.59,0.6,HOU,0,0.98,0.98,0,-0.39,-0.38,0,0.96,1.72
9/2/2023,22:30 EDT,SEA,2,1.7,1.73,POR,2,1.51,1.73,0,0.19,0,0,1.53,1.2
9/2/2023,21:30 EDT,RSL,2,1.32,1.32,COL,0,0.24,0.24,2,1.08,1.08,2,2.31,0.43
9/2/2023,20:30 EDT,SKC,2,1.49,1.55,STL,1,0.38,0.38,1,1.12,1.17,1,2.32,0.45
9/2/2023,20:30 EDT,NSH,1,1.52,1.52,CLT,1,0.58,0.58,0,0.94,0.95,0,2.21,0.55
9/2/2023,20:30 EDT,FCD,2,2.6,2.6,ATL,2,0.81,0.81,0,1.79,1.79,0,2.59,0.28
9/2/2023,19:30 EDT,NER,2,1.23,1.23,ATX,2,0.99,0.99,0,0.24,0.24,0,1.49,1.21
9/2/2023,19:30 EDT,DCU,3,1.41,1.41,CHI,0,1.26,1.26,3,0.15,0.15,4,1.54,1.19
9/2/2023,19:30 EDT,MTL,2,2.17,2.2,CLB,3,2.19,2.19,-1,-0.02,0.01,-2,1.31,1.46
9/2/2023,19:30 EDT,CIN,0,0.88,0.88,ORL,1,1.32,1.33,-1,-0.44,-0.45,-1,0.96,1.75
9/2/2023,15:30 EDT,NYC,1,1.15,1.15,VAN,1,1.16,1.16,0,-0.01,-0.01,0,1.23,1.44
8/30/2023,22:30 EDT,POR,2,0.66,0.66,RSL,1,0.96,0.96,1,-0.3,-0.31,1,1.09,1.55
8/30/2023,22:30 EDT,SJE,1,1.67,1.67,LAG,3,1.52,1.52,-2,0.14,0.14,-1,1.45,1.27
8/30/2023,20:30 EDT,ATX,1,1.6,1.6,SEA,2,1.63,1.65,-1,-0.03,-0.05,-1,1.4,1.33
8/30/2023,20:30 EDT,MIN,3,2.6,2.64,COL,0,0.63,0.64,3,1.97,2,3,2.71,0.19
8/30/2023,20:30 EDT,HOU,2,2.06,2.46,CLB,0,0.57,0.57,2,1.49,1.89,2,2.48,0.36
8/30/2023,20:30 EDT,STL,2,1.18,1.18,FCD,1,0.85,0.85,1,0.33,0.33,1,1.57,1.1
8/30/2023,20:30 EDT,CHI,0,1.23,1.23,VAN,1,2.27,2.27,-1,-1.04,-1.04,-1,0.61,2.22
8/30/2023,19:30 EDT,MIA,0,1.05,1.05,NSH,0,0.53,0.53,0,0.52,0.52,0,1.88,0.82
8/30/2023,19:30 EDT,ATL,1,0.82,0.82,CIN,2,2.22,2.23,-1,-1.4,-1.41,-1,0.45,2.37
8/30/2023,19:30 EDT,CLT,1,1.32,1.32,ORL,1,0.61,0.61,0,0.71,0.71,0,2.1,0.64
8/30/2023,19:30 EDT,NYC,2,1.57,1.57,MTL,0,0.88,0.88,2,0.69,0.69,2,1.84,0.88
8/30/2023,19:30 EDT,NER,1,1.13,1.13,NYRB,0,0.5,0.5,1,0.63,0.63,1,1.9,0.79
8/30/2023,19:30 EDT,TOR,3,1.37,1.37,PHI,1,2.18,2.27,2,-0.81,-0.9,2,0.85,1.91
8/27/2023,16:30 EDT,MIN,0,1.02,1.02,SEA,1,0.63,0.63,-1,0.4,0.39,0,1.71,0.93
8/26/2023,22:30 EDT,POR,2,2.1,2.15,VAN,3,2.57,2.66,-1,-0.47,-0.52,-1,1.02,1.76
8/26/2023,22:30 EDT,LAG,3,1.91,1.92,CHI,0,0.92,0.98,3,0.99,0.94,3,2.14,0.65
8/26/2023,21:30 EDT,RSL,0,0.53,0.54,HOU,3,0.84,0.84,-3,-0.31,-0.3,-3,1.04,1.58
8/26/2023,20:30 EDT,FCD,1,0.8,0.82,ATX,0,0.58,0.58,1,0.22,0.24,1,1.53,1.09
8/26/2023,20:30 EDT,SKC,3,0.95,0.95,SJE,0,1.63,1.63,3,-0.68,-0.68,3,0.74,1.99
8/26/2023,19:30 EDT,DCU,1,1.54,1.66,PHI,3,2.59,2.59,-2,-1.05,-0.93,-2,0.68,2.12
8/26/2023,19:30 EDT,CIN,3,1.14,1.25,NYC,0,1.24,1.24,3,-0.11,0,3,1.24,1.48
8/26/2023,19:30 EDT,CLB,2,2.84,2.88,TOR,0,1.11,1.11,2,1.74,1.78,2,2.37,0.48
8/26/2023,19:30 EDT,ATL,4,3.2,3.22,NSH,0,1.11,1.11,4,2.08,2.11,4,2.55,0.33
8/26/2023,19:30 EDT,CLT,2,1.98,2,LAFC,1,1.73,1.73,1,0.25,0.27,1,1.54,1.23
8/26/2023,19:30 EDT,NYRB,0,1.04,1.04,MIA,2,1.52,1.59,-2,-0.48,-0.55,-2,1.01,1.72
8/26/2023,19:30 EDT,MTL,1,0.96,0.96,NER,0,0.15,0.15,1,0.81,0.81,1,2.17,0.49
8/26/2023,19:30 EDT,ORL,2,1.56,1.58,STL,1,1.09,1.09,1,0.47,0.49,1,1.72,0.98
8/23/2023,22:30 EDT,LAFC,4,2.51,2.55,COL,0,0.68,0.68,4,1.83,1.88,4,2.5,0.36
8/20/2023,22:30 EDT,SEA,0,1.44,1.44,ATL,2,1.45,1.45,-2,-0.01,-0.01,-2,1.38,1.34
8/20/2023,22:30 EDT,VAN,0,1.81,1.87,SJE,1,0.57,0.57,-1,1.25,1.31,-1,2.33,0.45
8/20/2023,21:30 EDT,STL,6,2.08,2.49,ATX,3,2.6,2.64,3,-0.53,-0.15,3,1.04,1.74
8/20/2023,20:30 EDT,HOU,5,2.36,2.36,POR,0,0.32,0.32,5,2.05,2.05,5,2.76,0.15
8/20/2023,20:30 EDT,CHI,1,0.74,0.74,ORL,3,1.77,1.77,-2,-1.04,-1.03,-2,0.52,2.26
8/20/2023,19:30 EDT,NYRB,1,0.57,0.57,DCU,0,0.3,0.3,1,0.27,0.27,1,1.59,0.93
8/20/2023,19:30 EDT,TOR,2,0.94,0.95,MTL,2,2.05,2.06,0,-1.11,-1.11,-1,0.52,2.28
8/20/2023,19:30 EDT,CLB,3,2.07,2.13,CIN,0,0.41,0.41,3,1.66,1.72,3,2.62,0.26
8/20/2023,19:30 EDT,NYC,0,2.27,2.28,MIN,2,0.99,1,-2,1.28,1.28,-2,2.32,0.51
7/15/2023,22:30 EDT,SEA,0,1.31,1.39,FCD,1,0.31,0.31,-1,1,1.08,0,2.26,0.48
7/15/2023,22:30 EDT,POR,3,1.61,1.61,CLB,2,2.27,2.27,1,-0.66,-0.66,1,0.97,1.79
7/15/2023,22:30 EDT,VAN,4,3.51,3.76,LAG,2,0.56,0.56,2,2.95,3.2,2,2.87,0.1
7/15/2023,21:30 EDT,COL,0,0.36,0.36,HOU,0,0.34,0.34,0,0.02,0.02,0,1.27,1.17
7/15/2023,21:30 EDT,RSL,3,1.03,1.03,NYRB,1,1.3,1.32,2,-0.27,-0.29,2,1.09,1.61
7/15/2023,21:30 EDT,ATX,2,1.55,1.7,SKC,1,0.41,0.42,1,1.14,1.28,1,2.32,0.46
7/15/2023,20:59 EDT,STL,3,1.96,1.96,MIA,0,0.5,0.5,3,1.46,1.46,3,2.49,0.35
7/15/2023,20:32 EDT,CIN,3,1.71,1.71,NSH,1,0.47,0.47,2,1.23,1.23,2,2.45,0.34
7/15/2023,20:30 EDT,CHI,1,1.04,1.04,TOR,0,0.71,0.72,1,0.33,0.32,1,1.61,1.06
7/15/2023,20:30 EDT,MIN,1,2.26,2.26,LAFC,1,1.17,1.17,0,1.09,1.09,0,2.07,0.71
7/15/2023,19:30 EDT,MTL,2,2.21,2.72,CLT,0,0.38,0.38,2,1.83,2.34,2,2.65,0.24
7/15/2023,19:30 EDT,ATL,1,1,1.05,ORL,2,1.12,1.12,-1,-0.11,-0.06,-1,1.29,1.41
7/15/2023,19:30 EDT,PHI,2,1.12,1.12,NYC,1,1.09,1.12,1,0.03,0,1,1.35,1.32
7/15/2023,19:30 EDT,NER,3,1.9,1.9,DCU,0,1.29,1.4,3,0.61,0.49,4,1.9,0.89
7/12/2023,22:30 EDT,LAFC,3,1.38,1.38,STL,0,0.36,0.37,3,1.02,1.01,3,2.23,0.5
7/12/2023,22:30 EDT,SJE,2,1.44,1.45,SEA,0,0.52,0.53,2,0.92,0.92,2,2.27,0.51
7/12/2023,22:30 EDT,VAN,2,1.74,1.74,ATX,1,0.57,0.57,1,1.17,1.17,1,2.28,0.5
7/12/2023,21:44 EDT,CHI,3,1.35,1.35,MTL,0,1.78,2.16,3,-0.44,-0.81,3,1.02,1.71
7/12/2023,21:00 EDT,COL,0,1.22,1.22,POR,0,0.66,0.66,0,0.56,0.56,0,1.92,0.78
7/12/2023,20:30 EDT,HOU,0,1.64,1.64,MIN,3,1.62,1.95,-3,0.02,-0.31,-3,1.29,1.46
7/12/2023,20:30 EDT,SKC,2,2.03,2.03,RSL,2,1.45,1.48,0,0.59,0.55,0,1.76,1.02
7/12/2023,20:30 EDT,NSH,0,1.68,1.89,PHI,2,1.76,1.76,-2,-0.08,0.13,-2,1.26,1.43
7/12/2023,19:30 EDT,NER,2,1.74,1.74,ATL,1,1.47,1.48,1,0.28,0.27,1,1.62,1.09
7/12/2023,19:30 EDT,NYRB,1,1.01,1.01,CIN,2,1.11,1.12,-1,-0.1,-0.1,-1,1.24,1.3
7/8/2023,22:30 EDT,LAFC,1,1.89,1.89,SJE,1,0.68,0.68,0,1.21,1.22,0,2.35,0.43
7/8/2023,22:30 EDT,LAG,2,1.43,1.44,PHI,1,0.6,0.6,1,0.83,0.84,2,2.06,0.68
7/8/2023,22:30 EDT,VAN,2,1.11,1.11,SEA,3,1.91,1.93,-1,-0.8,-0.82,-1,0.8,1.93
7/8/2023,21:30 EDT,RSL,4,1.65,1.65,ORL,0,0.84,0.84,4,0.81,0.8,4,1.98,0.75
7/8/2023,21:30 EDT,COL,2,2.02,2.02,FCD,1,0.49,0.49,1,1.53,1.53,1,2.56,0.3
7/8/2023,20:30 EDT,MIN,1,1.94,1.95,ATX,4,3.36,3.54,-3,-1.42,-1.6,-3,0.62,2.19
7/8/2023,20:30 EDT,CHI,1,0.59,0.59,NSH,0,1.52,1.71,1,-0.93,-1.13,1,0.62,2.14
7/8/2023,20:30 EDT,HOU,2,1.81,1.82,SKC,2,1.19,1.19,0,0.62,0.63,0,1.81,0.92
7/8/2023,19:30 EDT,CLB,1,0.64,0.64,NYC,1,1.39,1.42,0,-0.75,-0.77,0,0.72,2
7/8/2023,19:30 EDT,NYRB,2,2.09,2.1,NER,1,0.7,0.7,1,1.39,1.4,1,2.35,0.46
7/8/2023,19:30 EDT,DCU,2,2.94,2.94,MIA,2,0.61,0.61,0,2.33,2.33,0,2.76,0.16
7/8/2023,19:30 EDT,CLT,2,1,1,CIN,2,1.67,1.67,0,-0.68,-0.68,0,0.8,1.94
7/8/2023,19:30 EDT,TOR,0,0.4,0.4,STL,1,1.36,1.36,-1,-0.96,-0.96,-1,0.56,2.19
7/8/2023,19:30 EDT,MTL,0,0.48,0.49,ATL,1,1.24,1.3,-1,-0.76,-0.81,-1,0.63,2.08
7/5/2023,19:30 EDT,NYC,1,1.94,1.94,CLT,1,0.2,0.2,0,1.74,1.74,0,2.63,0.23
7/4/2023,22:30 EDT,LAG,2,1.59,1.59,LAFC,1,1.46,1.49,1,0.13,0.1,1,1.43,1.31
7/4/2023,20:30 EDT,FCD,0,1.31,1.31,DCU,1,0.64,0.65,-1,0.67,0.66,-1,2.02,0.7
7/4/2023,19:30 EDT,MIA,2,0.83,0.83,CLB,2,2.11,2.12,0,-1.28,-1.28,0,0.5,2.3
7/4/2023,19:30 EDT,ORL,4,2.05,2.06,TOR,0,0.2,0.2,4,1.85,1.86,4,2.67,0.2
7/2/2023,16:00 EDT,ATL,2,0.81,0.82,PHI,0,0.78,0.8,2,0.02,0.02,2,1.31,1.31
7/1/2023,22:30 EDT,SEA,1,1.61,1.62,HOU,0,0.45,0.45,1,1.16,1.16,1,2.3,0.47
7/1/2023,22:30 EDT,SJE,2,1.76,1.76,LAG,2,0.77,0.77,0,0.99,0.99,0,2.14,0.62
7/1/2023,21:03 EDT,MTL,0,0.84,0.84,NYC,1,0.81,0.84,-1,0.02,-0.01,-1,1.3,1.33
7/1/2023,20:30 EDT,SKC,3,1.9,1.9,VAN,0,0.98,0.99,3,0.92,0.92,3,2.01,0.76
7/1/2023,20:30 EDT,STL,2,2.17,2.2,COL,0,0.7,0.7,2,1.47,1.5,2,2.37,0.44
7/1/2023,20:30 EDT,MIN,3,3.11,3.14,POR,1,1.08,1.08,2,2.03,2.05,3,2.62,0.25
7/1/2023,20:30 EDT,NSH,2,0.88,0.88,DCU,0,1.11,1.11,2,-0.23,-0.23,2,1.2,1.5
7/1/2023,20:30 EDT,FCD,2,1.08,1.08,LAFC,0,0.94,0.94,2,0.14,0.14,2,1.45,1.24
7/1/2023,19:30 EDT,CIN,2,1.86,1.86,NER,1,0.45,0.45,1,1.41,1.41,0,2.43,0.4
7/1/2023,19:30 EDT,ORL,3,2.39,2.4,CHI,1,1.77,1.8,2,0.61,0.6,2,1.81,0.95
7/1/2023,19:30 EDT,TOR,0,1.17,1.19,RSL,1,1.67,1.76,-1,-0.5,-0.57,-1,0.96,1.76
7/1/2023,19:30 EDT,MIA,1,2.46,3.19,ATX,1,1,1.01,0,1.46,2.19,0,2.34,0.51
7/1/2023,19:30 EDT,CLB,2,0.97,0.98,NYRB,1,2.01,2.01,1,-1.04,-1.03,1,0.57,2.19
6/24/2023,22:30 EDT,SJE,1,0.9,0.9,STL,2,1.48,1.48,-1,-0.58,-0.57,-1,0.83,1.89
6/24/2023,22:30 EDT,SEA,0,1.43,1.45,ORL,0,1.24,1.3,0,0.19,0.15,0,1.53,1.18
6/24/2023,22:30 EDT,LAFC,2,2.12,2.22,VAN,3,1.98,2.04,-1,0.13,0.18,-1,1.46,1.31
6/24/2023,22:30 EDT,POR,1,1.25,1.25,NYC,1,0.56,0.56,0,0.69,0.69,0,1.97,0.74
6/24/2023,21:30 EDT,ATX,3,1.43,1.43,HOU,0,0.84,0.84,3,0.58,0.58,3,1.86,0.84
6/24/2023,21:30 EDT,COL,0,0.34,0.34,LAG,0,1,1,0,-0.66,-0.66,0,0.66,2
6/24/2023,21:30 EDT,RSL,2,2.41,2.42,MIN,2,1.9,1.99,0,0.51,0.43,0,1.72,1.06
6/24/2023,20:30 EDT,SKC,0,1.02,1.02,CHI,1,0.81,0.81,-1,0.21,0.21,-1,1.54,1.13
6/24/2023,19:30 EDT,CLT,0,1.07,1.07,MTL,0,0.64,0.64,0,0.43,0.43,0,1.71,0.97
6/24/2023,19:30 EDT,NYRB,4,1.11,1.12,ATL,0,0.38,0.38,4,0.74,0.74,4,1.98,0.69
6/24/2023,19:30 EDT,DCU,3,1.68,1.71,CIN,0,0.89,0.89,3,0.79,0.81,3,2.05,0.72
6/24/2023,19:30 EDT,CLB,1,2.04,2.13,NSH,0,0.47,0.47,1,1.56,1.65,2,2.57,0.28
6/24/2023,19:30 EDT,NER,2,0.67,0.67,TOR,1,1.3,1.3,1,-0.63,-0.63,1,0.76,1.96
6/24/2023,19:30 EDT,PHI,3,0.84,0.84,MIA,1,1.41,1.71,2,-0.57,-0.87,3,0.9,1.79
6/21/2023,23:07 EDT,ATX,3,1.44,1.44,FCD,0,1.25,1.3,3,0.19,0.14,3,1.59,1.15
6/21/2023,22:30 EDT,LAFC,1,1.23,1.23,SEA,0,0.48,0.48,1,0.74,0.74,1,2.03,0.68
6/21/2023,22:30 EDT,POR,1,1.58,1.61,CHI,2,1.55,1.56,-1,0.03,0.05,-1,1.39,1.36
6/21/2023,22:30 EDT,LAG,2,1.54,1.54,SKC,2,1.92,1.96,0,-0.38,-0.43,0,1.03,1.71
6/21/2023,20:30 EDT,STL,1,0.81,0.81,RSL,3,1.06,1.06,-2,-0.25,-0.25,-2,1.16,1.54
6/21/2023,20:30 EDT,HOU,4,2.61,2.64,SJE,1,0.7,0.7,3,1.91,1.93,3,2.56,0.29
6/21/2023,19:30 EDT,CIN,3,2.22,2.28,TOR,0,0.67,0.67,3,1.56,1.62,3,2.44,0.39
6/21/2023,19:30 EDT,ATL,2,0.9,0.9,NYC,2,0.48,0.48,0,0.42,0.42,0,1.74,0.87
6/21/2023,19:30 EDT,NYRB,2,1.85,2,CLT,2,0.55,0.55,0,1.3,1.45,0,2.37,0.43
6/21/2023,19:30 EDT,MTL,1,1.08,1.08,NSH,0,1.01,1.01,1,0.06,0.06,1,1.39,1.3
6/21/2023,19:30 EDT,ORL,2,1,1,PHI,2,0.6,0.6,0,0.4,0.4,0,1.76,0.91
6/17/2023,22:30 EDT,SJE,0,0.86,0.88,POR,0,1.58,1.74,0,-0.72,-0.86,0,0.82,1.93
6/17/2023,20:30 EDT,NSH,3,1.7,1.7,STL,1,1.51,1.99,2,0.18,-0.3,2,1.49,1.22
6/17/2023,20:30 EDT,SKC,1,1.94,1.94,LAFC,2,1.43,1.43,-1,0.51,0.51,-1,1.75,0.99
6/17/2023,19:30 EDT,NER,3,1.03,1.03,ORL,1,0.88,0.89,2,0.15,0.15,2,1.52,1.16
6/17/2023,19:30 EDT,DCU,1,1.53,1.63,RSL,2,1.26,1.26,-1,0.27,0.37,-1,1.63,1.09
6/17/2023,15:30 EDT,NYC,1,1.27,1.27,CLB,1,0.97,0.97,0,0.3,0.3,0,1.6,1.09
6/14/2023,22:30 EDT,LAFC,0,0.73,0.73,HOU,1,0.51,0.52,-1,0.21,0.21,-1,1.51,1.1
6/11/2023,22:00 EDT,POR,1,1.56,1.82,FCD,0,0.4,0.41,1,1.15,1.42,1,2.28,0.49
6/11/2023,13:00 EDT,STL,1,1.96,1.99,LAG,1,1.2,1.2,0,0.76,0.8,0,1.95,0.8
6/10/2023,22:30 EDT,VAN,1,1.37,1.38,CIN,1,1.67,1.69,0,-0.31,-0.31,0,1.15,1.58
6/10/2023,22:30 EDT,SJE,2,0.56,0.56,PHI,1,1.45,1.46,1,-0.88,-0.9,1,0.67,2.05
6/10/2023,21:30 EDT,RSL,0,1.93,2,NYC,0,0.28,0.28,0,1.65,1.72,0,2.58,0.28
6/10/2023,20:30 EDT,HOU,4,1.63,1.63,LAFC,0,0.76,0.76,4,0.87,0.87,4,2.16,0.6
6/10/2023,20:30 EDT,SKC,4,1.61,1.66,ATX,1,1.31,1.35,3,0.31,0.31,3,1.6,1.14
6/10/2023,20:30 EDT,CHI,1,0.61,0.61,CLB,2,0.68,0.68,-1,-0.08,-0.08,-1,1.22,1.38
6/10/2023,20:20 EDT,ORL,2,0.9,0.9,COL,0,0.32,0.32,2,0.58,0.58,2,1.87,0.75
6/10/2023,19:30 EDT,TOR,1,1.05,1.08,NSH,1,0.59,0.6,0,0.46,0.48,0,1.69,0.96
6/10/2023,19:30 EDT,CLT,3,0.83,0.85,SEA,3,1.22,1.23,0,-0.39,-0.38,0,1.06,1.63
6/10/2023,19:30 EDT,ATL,3,1.52,1.52,DCU,1,0.75,0.76,2,0.77,0.77,2,2.09,0.64
6/10/2023,19:30 EDT,NER,3,2.02,2.05,MIA,1,1.31,1.31,2,0.71,0.73,2,2.05,0.7
6/10/2023,19:30 EDT,MTL,4,1.48,1.54,MIN,0,1.37,1.39,4,0.11,0.15,4,1.53,1.2
6/7/2023,22:30 EDT,LAFC,0,2.21,2.21,ATL,0,0.25,0.25,0,1.96,1.97,0,2.79,0.13
