"Date","Time","Home","HG","HxGt","HxGp","Away","AG","AxGt","AxGp","GD","xGDt","xGDp","Final","HxPts","AxPts"
"2023-09-16","22:00 EDT","MB","3","2.17","2.17","LV","2","1.69","1.69","1","0.47","0.47","1","1.70","1.08"
"2023-09-16","22:00 EDT","OAK","0","1.34","1.44","TUL","1","0.57","0.59","-1","0.77","0.85","-1","2.00","0.72"
"2023-09-16","20:30 EDT","SA","3","1.96","2.03","TBR","3","2.57","2.77","0","-0.62","-0.75","0","1.01","1.77"
"2023-09-16","20:00 EDT","MEM","4","2.88","2.89","HFD","2","1.06","1.06","2","1.82","1.82","2","2.48","0.38"
"2023-09-16","19:49 EDT","MIA","1","0.41","0.41","PIT","2","1.26","1.26","-1","-0.85","-0.85","-1","0.52","2.20"
"2023-09-16","19:30 EDT","LOU","1","1.69","1.74","SD","0","0.68","0.68","1","1.02","1.07","1","2.17","0.61"
"2023-09-16","19:00 EDT","LDN","2","1.44","1.44","CHS","2","1.49","1.52","0","-0.05","-0.07","0","1.32","1.37"
"2023-09-15","22:00 EDT","OC","0","1.27","1.27","COS","1","1.00","1.04","-1","0.26","0.23","-1","1.63","1.07"
"2023-09-15","22:00 EDT","NM","3","1.90","1.90","IND","2","1.83","1.84","1","0.07","0.06","1","1.40","1.35"
"2023-09-13","22:30 EDT","LV","0","0.72","0.72","ELP","1","1.19","1.19","-1","-0.47","-0.47","-1","0.88","1.81"
"2023-09-10","18:30 EDT","BHM","1","2.25","2.44","NM","0","0.91","0.91","1","1.34","1.52","1","2.33","0.48"
"2023-09-09","22:30 EDT","LV","3","1.04","1.04","OAK","1","1.32","1.32","2","-0.28","-0.28","2","1.03","1.61"
"2023-09-09","22:00 EDT","OC","0","0.73","0.73","ELP","0","0.27","0.28","0","0.45","0.45","0","1.80","0.78"
"2023-09-09","21:00 EDT","COS","1","1.92","1.94","SA","1","1.76","1.87","0","0.16","0.07","0","1.50","1.25"
"2023-09-09","20:30 EDT","TUL","0","0.84","0.84","PHX","0","1.79","1.82","0","-0.96","-0.98","0","0.73","2.04"
"2023-09-09","20:00 EDT","MEM","0","1.88","1.89","MB","1","1.37","1.37","-1","0.52","0.52","-1","1.65","1.08"
"2023-09-09","19:30 EDT","TBR","2","1.34","1.34","LOU","1","1.39","1.40","1","-0.05","-0.06","1","1.42","1.30"
"2023-09-09","19:30 EDT","CHS","2","1.10","1.10","SD","0","0.29","0.29","2","0.81","0.82","2","2.15","0.57"
"2023-09-09","19:30 EDT","DET","2","0.53","0.53","MIA","1","1.59","1.60","1","-1.07","-1.07","1","0.41","2.37"
"2023-09-09","19:00 EDT","PIT","3","2.64","2.86","LDN","1","0.25","0.25","2","2.39","2.61","2","2.83","0.10"
"2023-09-06","20:00 EDT","MEM","2","3.18","3.23","TBR","2","1.01","1.01","0","2.17","2.22","1","2.70","0.21"
"2023-09-03","21:00 EDT","TUL","2","0.84","0.84","SA","1","1.66","1.79","1","-0.82","-0.95","1","0.78","1.96"
"2023-09-03","18:00 EDT","SD","3","1.88","2.28","BHM","0","2.40","2.40","3","-0.52","-0.13","3","1.06","1.71"
"2023-09-02","22:30 EDT","LV","1","1.56","1.57","OC","5","2.22","2.22","-4","-0.66","-0.65","-4","0.88","1.87"
"2023-09-02","22:30 EDT","PHX","2","1.23","1.30","RGV","0","1.52","1.52","2","-0.29","-0.23","2","1.09","1.66"
"2023-09-02","22:00 EDT","OAK","0","1.78","1.84","SAC","1","1.60","1.72","-1","0.18","0.13","-1","1.42","1.29"
"2023-09-02","21:30 EDT","ELP","1","1.84","1.84","MB","2","0.94","0.94","-1","0.90","0.91","-1","1.99","0.76"
"2023-09-02","21:00 EDT","NM","0","0.94","0.94","CHS","1","2.14","2.34","-1","-1.20","-1.40","-1","0.57","2.24"
"2023-09-02","21:00 EDT","COS","2","2.83","2.84","LOU","3","0.97","0.97","-1","1.86","1.87","-1","2.52","0.37"
"2023-09-02","19:30 EDT","DET","1","1.17","1.17","MEM","1","1.65","1.65","0","-0.48","-0.48","0","0.97","1.76"
"2023-09-02","19:30 EDT","TBR","2","1.91","1.91","HFD","1","1.12","1.12","1","0.79","0.79","1","1.98","0.80"
"2023-09-02","19:00 EDT","IND","1","1.01","1.01","MIA","0","1.37","1.39","1","-0.36","-0.38","1","1.05","1.67"
"2023-08-30","22:30 EDT","PHX","2","1.07","1.07","SAC","1","0.20","0.20","1","0.86","0.86","1","2.12","0.54"
"2023-08-30","21:00 EDT","NM","3","1.68","1.68","LV","3","1.16","1.16","0","0.52","0.52","0","1.70","1.06"
"2023-08-30","20:00 EDT","RGV","0","0.22","0.22","SA","0","0.90","0.90","0","-0.67","-0.67","0","0.64","1.98"
"2023-08-27","17:00 EDT","BHM","2","3.05","3.06","DET","2","1.63","1.65","0","1.42","1.41","-1","2.29","0.54"
"2023-08-26","22:30 EDT","SAC","0","1.39","1.43","OC","2","0.81","0.81","-2","0.58","0.62","-2","1.77","0.92"
"2023-08-26","22:30 EDT","LV","2","1.89","1.92","PHX","3","2.01","2.01","-1","-0.12","-0.10","-1","1.30","1.50"
"2023-08-26","22:00 EDT","MB","2","3.81","3.90","COS","1","0.51","0.51","1","3.31","3.39","1","2.94","0.04"
"2023-08-26","21:00 EDT","SA","0","0.88","0.88","PIT","0","0.33","0.33","0","0.55","0.55","0","1.82","0.78"
"2023-08-26","21:00 EDT","NM","2","2.17","2.17","TUL","1","1.58","1.60","1","0.58","0.57","1","1.72","1.04"
"2023-08-26","20:00 EDT","RGV","2","1.94","1.94","SD","3","1.65","1.65","-1","0.29","0.29","-1","1.63","1.10"
"2023-08-26","19:30 EDT","LOU","2","2.56","2.57","OAK","1","0.57","0.57","1","2.00","2.01","1","2.66","0.23"
"2023-08-26","19:30 EDT","CHS","1","0.78","0.79","MEM","0","0.92","0.92","1","-0.14","-0.14","1","1.21","1.46"
"2023-08-26","19:00 EDT","HFD","0","1.79","1.83","ELP","2","1.25","1.27","-2","0.54","0.56","-2","1.76","1.01"
"2023-08-26","19:00 EDT","MIA","0","1.63","1.67","TBR","2","2.32","2.45","-2","-0.69","-0.78","-2","0.95","1.82"
"2023-08-26","19:00 EDT","IND","2","2.59","2.59","LDN","1","1.05","1.11","1","1.54","1.48","1","2.42","0.41"
"2023-08-23","21:00 EDT","NM","1","0.53","0.53","OAK","2","1.13","1.13","-1","-0.60","-0.60","-1","0.86","1.82"
"2023-08-23","20:00 EDT","TUL","1","1.49","1.53","BHM","3","1.63","1.64","-2","-0.14","-0.11","-2","1.23","1.49"
"2023-08-23","20:00 EDT","MEM","0","1.78","1.84","IND","0","0.31","0.31","0","1.47","1.53","0","2.48","0.32"
"2023-08-23","19:00 EDT","HFD","3","1.15","1.15","PIT","4","2.78","3.04","-1","-1.63","-1.89","-1","0.43","2.44"
"2023-08-19","22:00 EDT","OC","2","0.96","0.98","CHS","0","1.19","1.19","2","-0.23","-0.20","2","1.10","1.57"
"2023-08-19","22:00 EDT","OAK","2","2.47","2.63","COS","3","0.73","0.73","-1","1.74","1.90","-1","2.50","0.35"
"2023-08-19","21:30 EDT","ELP","2","1.13","1.13","IND","3","2.14","2.14","-1","-1.00","-1.00","-1","0.65","2.14"
"2023-08-19","21:30 EDT","SD","2","1.58","1.62","NM","2","2.07","2.07","0","-0.48","-0.44","0","0.98","1.78"
"2023-08-19","21:00 EDT","SA","0","1.08","1.08","MB","0","1.75","1.75","0","-0.67","-0.67","0","0.92","1.84"
"2023-08-19","20:00 EDT","RGV","1","0.92","0.96","PHX","0","0.74","0.74","1","0.18","0.22","1","1.51","1.13"
"2023-08-19","19:30 EDT","LDN","1","2.03","2.37","SAC","3","2.72","2.85","-2","-0.69","-0.48","-2","0.95","1.85"
"2023-08-19","19:30 EDT","DET","1","1.02","1.03","LV","0","0.92","0.92","1","0.10","0.11","1","1.42","1.28"
"2023-08-19","19:00 EDT","HFD","0","0.66","0.66","MIA","3","1.87","1.87","-3","-1.21","-1.21","-3","0.49","2.29"
"2023-08-19","17:30 EDT","BHM","2","1.75","1.76","LOU","0","0.69","0.69","2","1.07","1.07","2","2.21","0.56"
"2023-08-18","21:00 EDT","TUL","1","1.55","1.55","TBR","2","3.43","3.43","-1","-1.89","-1.88","-1","0.36","2.54"
"2023-08-16","22:00 EDT","OC","1","1.00","1.01","PIT","0","0.92","0.92","1","0.08","0.08","1","1.47","1.22"
"2023-08-16","21:00 EDT","SA","2","2.17","2.17","RGV","1","0.57","0.59","1","1.60","1.58","1","2.56","0.30"
"2023-08-12","23:00 EDT","PHX","5","2.96","2.96","ELP","0","0.82","0.84","5","2.14","2.12","5","2.69","0.21"
"2023-08-12","22:30 EDT","LV","0","1.96","1.97","LDN","3","0.50","0.50","-3","1.46","1.47","-3","2.46","0.37"
"2023-08-12","22:06 EDT","PIT","2","1.80","1.80","HFD","0","0.27","0.27","2","1.54","1.54","2","2.68","0.19"
"2023-08-12","22:00 EDT","SD","0","2.05","2.05","MEM","1","0.93","0.94","-1","1.12","1.11","-1","2.20","0.60"
"2023-08-12","21:00 EDT","NM","0","0.79","0.79","SA","3","1.67","1.67","-3","-0.88","-0.88","-3","0.68","2.07"
"2023-08-12","20:00 EDT","LOU","2","1.48","1.52","RGV","2","2.25","2.30","0","-0.77","-0.79","0","0.86","1.94"
"2023-08-12","19:30 EDT","DET","0","0.51","0.51","CHS","1","0.72","0.72","-1","-0.21","-0.21","-1","1.07","1.52"
"2023-08-12","19:30 EDT","TBR","4","2.49","2.50","MB","1","1.00","1.00","3","1.50","1.50","3","2.38","0.45"
"2023-08-12","19:30 EDT","BHM","1","0.48","0.48","SAC","1","0.93","0.93","0","-0.45","-0.45","0","0.84","1.81"
"2023-08-12","19:00 EDT","MIA","0","0.50","0.51","IND","1","1.02","1.02","-1","-0.52","-0.51","-1","0.85","1.80"
"2023-08-09","22:00 EDT","SD","2","2.49","2.53","LDN","1","0.82","0.82","1","1.67","1.71","1","2.50","0.33"
"2023-08-09","21:30 EDT","IND","4","1.87","1.87","BHM","0","0.55","0.55","4","1.32","1.32","4","2.36","0.45"
"2023-08-09","21:00 EDT","COS","1","2.14","2.19","TUL","1","1.15","1.29","0","0.99","0.90","0","1.97","0.80"
"2023-08-09","20:00 EDT","LOU","1","1.08","1.08","CHS","1","1.36","1.40","0","-0.28","-0.32","0","1.12","1.57"
"2023-08-05","23:00 EDT","PHX","1","1.46","1.49","SA","2","2.06","2.07","-1","-0.60","-0.58","-1","0.93","1.83"
"2023-08-05","22:30 EDT","LV","2","1.13","1.13","RGV","1","1.15","1.17","1","-0.03","-0.04","1","1.43","1.25"
"2023-08-05","22:00 EDT","SD","1","0.54","0.54","OC","3","1.90","1.92","-2","-1.36","-1.38","-2","0.44","2.36"
"2023-08-05","22:00 EDT","MB","0","0.78","0.78","SAC","1","0.55","0.55","-1","0.23","0.23","-1","1.59","1.03"
"2023-08-05","19:00 EDT","MIA","3","2.17","2.17","ELP","0","0.74","0.74","3","1.42","1.42","4","2.37","0.44"
"2023-08-05","19:00 EDT","PIT","1","1.04","1.04","TBR","0","0.28","0.28","1","0.76","0.76","1","2.07","0.60"
"2023-08-05","19:00 EDT","IND","1","1.97","2.15","MEM","2","0.94","0.96","-1","1.03","1.18","-1","2.13","0.66"
"2023-08-05","19:00 EDT","HFD","2","0.53","0.53","NM","1","1.55","1.58","1","-1.02","-1.05","1","0.55","2.22"
"2023-08-04","21:00 EDT","TUL","0","1.35","1.35","LOU","3","0.90","0.91","-3","0.45","0.44","-3","1.65","1.08"
"2023-08-04","21:00 EDT","COS","2","1.85","1.85","BHM","1","0.80","0.80","1","1.05","1.05","1","2.17","0.63"
"2023-08-04","19:30 EDT","CHS","0","1.90","1.90","OAK","0","1.03","1.03","0","0.87","0.88","-1","1.96","0.80"
"2023-08-02","11:00 EDT","LDN","0","0.42","0.42","MEM","0","0.97","0.99","0","-0.55","-0.56","0","0.79","1.84"
"2023-07-30","18:00 EDT","SD","2","1.53","1.59","COS","0","1.12","1.12","2","0.41","0.46","2","1.64","1.06"
"2023-07-29","22:30 EDT","LV","1","1.86","1.86","SAC","2","1.21","1.21","-1","0.65","0.65","-1","1.84","0.90"
"2023-07-29","22:00 EDT","OAK","1","0.97","1.00","DET","1","1.18","1.18","0","-0.20","-0.19","0","1.18","1.54"
"2023-07-29","22:00 EDT","OC","1","0.85","0.85","NM","0","0.89","0.89","1","-0.04","-0.04","1","1.30","1.35"
"2023-07-29","22:00 EDT","MB","0","2.04","2.06","PHX","2","1.91","1.95","-2","0.13","0.11","-2","1.43","1.30"
"2023-07-29","21:00 EDT","SA","5","4.73","4.98","HFD","2","0.63","0.63","3","4.10","4.35","3","2.94","0.04"
"2023-07-29","20:00 EDT","LOU","2","1.97","1.99","IND","0","0.45","0.45","2","1.53","1.55","2","2.53","0.32"
"2023-07-29","20:00 EDT","RGV","4","1.92","1.93","ELP","2","1.09","1.09","2","0.83","0.84","3","2.00","0.73"
"2023-07-29","19:30 EDT","BHM","1","1.40","1.40","CHS","2","1.05","1.09","-1","0.35","0.31","-1","1.69","1.02"
"2023-07-29","19:30 EDT","TBR","3","2.37","2.51","TUL","0","1.46","1.46","3","0.90","1.05","3","2.06","0.72"
"2023-07-29","19:30 EDT","LDN","0","1.15","1.15","MIA","2","1.30","1.30","-2","-0.15","-0.15","-1","1.20","1.54"
"2023-07-29","19:00 EDT","PIT","4","2.10","2.83","MEM","2","0.47","0.47","2","1.63","2.36","2","2.55","0.30"
"2023-07-26","23:00 EDT","SAC","4","2.23","2.48","PHX","0","1.56","1.56","4","0.67","0.92","4","1.90","0.86"
"2023-07-26","22:00 EDT","OAK","1","2.51","2.70","LV","0","2.48","2.48","1","0.03","0.22","1","1.41","1.38"
"2023-07-26","19:00 EDT","PIT","1","1.18","1.18","IND","3","0.95","0.95","-2","0.23","0.23","-2","1.51","1.17"
"2023-07-22","22:30 EDT","LV","0","1.53","1.53","HFD","2","1.76","1.88","-2","-0.23","-0.35","-2","1.17","1.57"
"2023-07-22","22:30 EDT","PHX","1","1.54","1.62","COS","1","2.19","2.20","0","-0.65","-0.58","0","1.01","1.77"
"2023-07-22","21:30 EDT","ELP","1","1.21","1.25","OAK","3","1.38","1.38","-2","-0.17","-0.13","-2","1.20","1.51"
"2023-07-22","21:00 EDT","NM","3","1.96","2.29","SAC","0","1.36","1.36","3","0.60","0.93","3","1.79","0.99"
"2023-07-22","21:00 EDT","SA","0","2.05","2.06","MIA","1","0.88","0.88","-1","1.17","1.18","-1","2.16","0.61"
"2023-07-22","20:36 EDT","DET","0","1.95","1.96","MB","0","0.47","0.47","0","1.48","1.49","1","2.59","0.27"
"2023-07-22","20:30 EDT","MEM","3","0.90","0.90","OC","4","1.71","1.71","-1","-0.82","-0.82","-1","0.68","2.05"
"2023-07-22","20:00 EDT","LOU","1","1.23","1.26","BHM","2","0.91","0.91","-1","0.32","0.35","-1","1.64","1.08"
"2023-07-22","19:30 EDT","CHS","3","1.72","1.82","PIT","1","0.86","0.86","2","0.85","0.96","2","2.05","0.69"
"2023-07-22","19:00 EDT","IND","0","0.59","0.59","TBR","0","1.21","1.21","0","-0.62","-0.62","0","0.85","1.84"
"2023-07-21","21:00 EDT","TUL","2","2.52","2.57","RGV","1","1.17","1.19","1","1.35","1.38","1","2.34","0.49"
"2023-07-19","19:00 EDT","DET","1","1.34","1.51","LOU","0","1.79","1.80","1","-0.45","-0.29","2","1.08","1.66"
"2023-07-15","23:00 EDT","SAC","1","0.93","0.93","MEM","1","0.85","0.85","0","0.08","0.08","0","1.45","1.24"
"2023-07-15","22:00 EDT","MB","1","0.92","0.92","OAK","3","1.51","1.52","-2","-0.59","-0.60","-2","0.83","1.90"
"2023-07-15","21:30 EDT","ELP","1","0.56","0.56","RGV","1","0.88","0.89","0","-0.32","-0.32","0","1.06","1.56"
"2023-07-15","21:00 EDT","TUL","3","2.32","2.34","HFD","1","0.74","0.74","2","1.58","1.60","1","2.44","0.39"
"2023-07-15","19:30 EDT","BHM","1","1.72","1.72","TBR","0","0.30","0.30","1","1.42","1.42","1","2.46","0.33"
"2023-07-15","19:30 EDT","LDN","1","1.39","1.40","OC","3","1.59","1.59","-2","-0.19","-0.19","-2","1.19","1.53"
"2023-07-15","19:00 EDT","PIT","2","0.96","0.96","DET","0","0.71","0.72","2","0.25","0.24","2","1.67","0.99"
"2023-07-15","19:00 EDT","MIA","1","2.31","2.35","CHS","1","1.49","1.51","0","0.82","0.84","0","1.95","0.82"
"2023-07-14","21:46 EDT","COS","0","0.74","0.74","SD","5","1.32","1.33","-5","-0.58","-0.59","-5","0.82","1.90"
"2023-07-12","22:00 EDT","OAK","1","0.83","0.84","MEM","1","1.34","1.34","0","-0.51","-0.50","0","1.02","1.70"
"2023-07-12","21:00 EDT","TUL","1","0.58","0.58","MIA","0","0.34","0.34","1","0.24","0.24","1","1.53","1.01"
"2023-07-12","21:00 EDT","ELP","1","1.45","1.46","SA","2","0.72","0.72","-1","0.73","0.74","-1","2.09","0.65"
"2023-07-12","20:00 EDT","LOU","0","1.28","1.33","PIT","1","1.12","1.17","-1","0.16","0.16","-1","1.47","1.24"
"2023-07-12","19:30 EDT","DET","1","0.84","0.84","LDN","1","1.10","1.10","0","-0.26","-0.26","0","1.11","1.53"
"2023-07-12","19:00 EDT","IND","1","1.41","1.43","CHS","1","1.44","1.44","0","-0.03","-0.00","0","1.27","1.43"
"2023-07-09","20:00 EDT","RGV","2","1.66","1.66","OC","0","0.92","0.94","2","0.73","0.73","2","1.97","0.79"
"2023-07-08","22:30 EDT","LV","3","2.69","2.69","BHM","3","2.34","2.36","0","0.34","0.33","0","1.60","1.22"
"2023-07-08","22:00 EDT","MB","0","0.84","0.85","ELP","0","2.52","2.95","0","-1.68","-2.10","0","0.35","2.50"
"2023-07-08","21:00 EDT","LOU","1","1.86","1.86","LDN","0","0.57","0.58","1","1.28","1.28","1","2.30","0.49"
"2023-07-08","21:00 EDT","NM","1","1.79","1.80","DET","0","0.76","0.76","1","1.03","1.03","1","2.20","0.60"
"2023-07-08","19:30 EDT","TBR","3","2.20","2.20","OAK","0","1.47","1.48","3","0.73","0.72","3","1.92","0.87"
"2023-07-08","19:00 EDT","HFD","0","0.61","0.61","SD","2","2.19","2.19","-2","-1.58","-1.58","-2","0.38","2.48"
"2023-07-08","19:00 EDT","MIA","2","1.16","1.16","PHX","1","2.30","2.32","1","-1.15","-1.16","1","0.57","2.25"
"2023-07-08","19:00 EDT","PIT","0","1.42","1.43","SAC","0","0.39","0.40","0","1.03","1.03","0","2.31","0.45"
"2023-07-08","19:00 EDT","IND","0","1.66","1.70","TUL","1","0.84","0.84","-1","0.83","0.87","-1","1.98","0.77"
"2023-07-07","20:30 EDT","MEM","0","2.27","2.36","SA","4","2.18","2.30","-4","0.09","0.06","-4","1.41","1.34"
"2023-07-04","21:47 EDT","COS","4","2.14","2.14","MB","0","0.51","0.54","4","1.63","1.60","4","2.60","0.26"
"2023-07-04","21:00 EDT","LV","2","1.67","1.74","NM","2","1.97","2.01","0","-0.30","-0.27","0","1.14","1.62"
"2023-07-03","19:30 EDT","LDN","2","1.50","1.50","HFD","1","1.36","1.36","1","0.14","0.14","1","1.44","1.29"
"2023-07-01","23:00 EDT","PHX","6","3.28","3.33","MEM","0","0.48","0.48","6","2.79","2.85","6","2.89","0.07"
"2023-07-01","23:00 EDT","SAC","1","0.79","0.82","RGV","1","0.98","0.98","0","-0.19","-0.17","0","1.21","1.48"
"2023-07-01","22:30 EDT","LV","1","1.73","1.82","TBR","2","0.50","0.50","-1","1.23","1.33","-1","2.37","0.45"
"2023-07-01","22:00 EDT","OC","3","3.53","3.54","MB","1","0.60","0.60","2","2.93","2.94","2","2.82","0.12"
"2023-07-01","21:30 EDT","ELP","0","0.94","0.94","NM","1","0.62","0.62","-1","0.32","0.32","-1","1.65","0.98"
"2023-07-01","21:00 EDT","SA","3","1.26","1.26","BHM","1","2.02","2.02","2","-0.75","-0.75","2","0.85","1.93"
"2023-07-01","21:00 EDT","COS","2","1.61","1.62","MIA","0","1.59","1.74","2","0.02","-0.12","2","1.45","1.30"
"2023-07-01","19:00 EDT","PIT","0","1.01","1.01","LOU","0","0.89","0.89","0","0.13","0.12","0","1.47","1.20"
"2023-07-01","18:55 EDT","IND","2","2.42","2.42","SD","2","2.98","2.98","0","-0.56","-0.56","0","1.12","1.66"
"2023-06-30","21:00 EDT","TUL","3","2.32","2.33","DET","2","2.28","2.53","1","0.04","-0.20","1","1.45","1.32"
"2023-06-30","19:30 EDT","CHS","3","1.26","1.26","LDN","0","0.74","0.74","3","0.53","0.53","3","1.82","0.87"
"2023-06-28","22:00 EDT","OAK","0","0.48","0.48","RGV","2","1.79","1.82","-2","-1.30","-1.34","-2","0.37","2.45"
"2023-06-24","23:00 EDT","SAC","3","1.63","1.63","SA","1","1.01","1.01","2","0.62","0.62","2","1.88","0.86"
"2023-06-24","22:00 EDT","OAK","1","2.17","2.22","PHX","1","1.52","1.53","0","0.65","0.69","0","1.86","0.91"
"2023-06-24","22:00 EDT","MB","1","1.91","1.91","MIA","0","1.90","1.92","1","0.01","-0.02","1","1.35","1.41"
"2023-06-24","21:00 EDT","NM","2","1.13","1.13","COS","0","1.23","1.23","2","-0.10","-0.10","1","1.27","1.42"
"2023-06-24","20:30 EDT","MEM","3","1.09","1.09","CHS","2","2.47","2.58","1","-1.38","-1.49","1","0.53","2.28"
"2023-06-24","20:00 EDT","LOU","1","1.35","1.35","LV","0","0.37","0.37","1","0.98","0.97","1","2.26","0.48"
"2023-06-24","19:30 EDT","DET","0","0.95","0.95","OC","1","1.00","1.00","-1","-0.04","-0.04","-1","1.30","1.39"
"2023-06-24","19:00 EDT","PIT","2","0.92","0.92","SD","1","1.34","1.37","1","-0.42","-0.45","1","0.93","1.78"
"2023-06-24","19:00 EDT","LDN","2","1.19","1.21","TBR","4","2.16","2.16","-2","-0.97","-0.95","-2","0.72","2.07"
"2023-06-24","19:00 EDT","HFD","0","1.34","1.34","IND","2","0.49","0.49","-2","0.85","0.85","-2","2.10","0.64"
"2023-06-21","21:00 EDT","NM","1","1.05","1.10","PHX","3","1.23","1.23","-2","-0.17","-0.13","-2","1.17","1.55"
"2023-06-21","20:00 EDT","RGV","1","1.56","1.61","COS","0","1.38","1.38","1","0.19","0.23","1","1.53","1.20"
"2023-06-21","20:00 EDT","BHM","2","1.41","1.41","LDN","0","1.19","1.19","2","0.23","0.23","2","1.59","1.15"
"2023-06-21","20:00 EDT","MEM","4","1.71","1.72","TUL","0","1.05","1.05","4","0.67","0.67","4","1.89","0.86"
"2023-06-17","23:00 EDT","SAC","0","1.60","1.60","MB","1","0.62","0.62","-1","0.98","0.98","-1","2.10","0.64"
"2023-06-17","22:30 EDT","PHX","2","3.20","3.20","LOU","2","1.22","1.22","0","1.98","1.98","0","2.65","0.24"
"2023-06-17","22:00 EDT","OAK","0","0.30","0.30","PIT","0","0.50","0.50","0","-0.20","-0.20","0","1.03","1.46"
"2023-06-17","21:30 EDT","ELP","1","0.97","0.97","TBR","1","1.15","1.20","0","-0.19","-0.23","0","1.15","1.53"
"2023-06-17","21:00 EDT","COS","2","1.19","1.21","LV","0","0.87","0.87","2","0.32","0.34","2","1.62","1.09"
"2023-06-17","21:00 EDT","NM","2","0.98","0.98","RGV","2","1.10","1.12","0","-0.12","-0.14","0","1.24","1.42"
"2023-06-17","20:30 EDT","MEM","0","0.74","0.74","DET","0","1.73","1.73","0","-0.99","-0.99","0","0.62","2.15"
"2023-06-17","20:00 EDT","TUL","0","0.89","0.89","OC","3","3.14","3.14","-3","-2.25","-2.25","-3","0.20","2.70"
"2023-06-17","19:30 EDT","BHM","2","2.34","2.36","IND","1","0.49","0.52","1","1.85","1.84","1","2.63","0.24"
"2023-06-17","19:00 EDT","MIA","1","1.41","1.41","LDN","2","1.77","1.77","-1","-0.36","-0.36","-1","1.07","1.69"
"2023-06-17","19:00 EDT","HFD","3","1.96","2.07","CHS","4","1.98","2.04","-1","-0.02","0.03","-1","1.38","1.38"
"2023-06-14","22:00 EDT","SD","2","1.54","1.54","SA","2","1.95","1.95","0","-0.41","-0.41","0","1.05","1.69"
"2023-06-14","21:00 EDT","ELP","2","2.50","2.54","LV","1","1.69","1.69","1","0.81","0.85","1","1.96","0.83"
"2023-06-14","19:00 EDT","HFD","1","1.96","1.99","DET","3","1.68","1.68","-2","0.28","0.31","-2","1.65","1.10"
"2023-06-10","22:30 EDT","PHX","2","2.11","2.43","OAK","2","1.05","1.05","0","1.07","1.38","0","2.14","0.63"
"2023-06-10","22:30 EDT","LV","1","1.63","1.81","MB","2","0.85","0.85","-1","0.78","0.97","-1","1.96","0.79"
"2023-06-10","21:00 EDT","SA","2","1.23","1.23","ELP","2","0.63","0.63","0","0.60","0.59","0","1.85","0.84"
"2023-06-10","21:00 EDT","COS","4","2.69","2.77","OC","0","0.45","0.45","4","2.24","2.32","4","2.84","0.11"
"2023-06-10","20:00 EDT","RGV","3","1.78","1.78","MIA","3","1.61","1.61","0","0.17","0.18","0","1.50","1.24"
"2023-06-10","20:00 EDT","LOU","1","2.09","2.11","MEM","2","1.24","1.25","-1","0.85","0.86","-2","1.99","0.78"
"2023-06-10","19:30 EDT","TBR","3","1.00","1.00","NM","2","1.31","1.37","1","-0.31","-0.37","1","1.08","1.63"
"2023-06-10","19:00 EDT","IND","1","1.19","1.19","HFD","1","1.52","1.52","0","-0.33","-0.33","0","1.15","1.59"
"2023-06-10","19:00 EDT","PIT","2","0.62","0.62","CHS","0","0.81","0.81","2","-0.18","-0.18","2","1.20","1.43"
"2023-06-09","22:00 EDT","SD","1","1.72","1.81","SAC","1","1.24","1.24","0","0.48","0.57","0","1.74","0.97"
"2023-06-09","19:00 EDT","LDN","2","2.62","2.62","TUL","1","1.87","1.87","1","0.75","0.75","2","1.94","0.84"
"2023-06-07","22:30 EDT","CHS","0","0.72","0.72","DET","0","1.39","1.40","0","-0.67","-0.67","0","0.79","1.94"
"2023-06-03","22:00 EDT","MB","4","3.25","3.49","LDN","1","0.83","0.83","3","2.42","2.66","3","2.79","0.14"
"2023-06-03","22:00 EDT","OC","2","0.98","0.98","RGV","0","0.50","0.50","2","0.48","0.48","2","1.79","0.85"
"2023-06-03","21:00 EDT","NM","0","0.25","0.25","ELP","1","1.49","1.58","-1","-1.24","-1.32","-1","0.39","2.37"
"2023-06-03","21:00 EDT","SA","3","0.92","0.97","SD","3","1.25","1.25","0","-0.32","-0.28","0","1.12","1.57"
"2023-06-03","20:30 EDT","MEM","5","2.72","2.72","MIA","1","0.80","0.81","4","1.92","1.91","4","2.64","0.24"
"2023-06-03","19:30 EDT","TBR","1","1.23","1.23","SAC","1","0.85","0.85","0","0.38","0.38","0","1.71","1.00"
"2023-06-03","19:00 EDT","PIT","1","0.74","0.74","PHX","0","0.75","0.76","1","-0.01","-0.01","1","1.34","1.31"
"2023-06-03","19:00 EDT","HFD","0","0.53","0.53","LOU","0","1.07","1.10","0","-0.54","-0.57","0","0.85","1.81"
"2023-06-02","21:00 EDT","COS","0","1.36","1.36","OAK","1","2.31","2.36","-1","-0.95","-1.00","-1","0.83","1.97"
"2023-06-02","19:30 EDT","CHS","0","0.69","0.69","IND","3","2.00","2.00","-3","-1.31","-1.31","-4","0.34","2.49"
"2023-05-31","22:00 EDT","MB","0","1.91","1.92","TUL","0","0.48","0.48","0","1.43","1.44","0","2.46","0.36"
"2023-05-28","18:00 EDT","LDN","0","0.57","0.57","PIT","1","0.76","0.76","-1","-0.19","-0.19","-1","1.19","1.41"
"2023-05-27","22:00 EDT","OAK","2","1.78","1.78","SD","0","1.48","1.48","2","0.30","0.30","2","1.62","1.13"
